     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,03/23/2019-03/29/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R112,FORDHAM RD/GRAND CONCOURSE    ,00021298,00001186,00000278,00000450,00000012,00022759,00011361,00000000,00000000,00000000,00000034,00000113,00000616,00000018,00001140,00000125,00000238,00000000,00000143,00000000,00000000,00000000,00004175,00000002,00000616,00000000,                                                                                                    
R113,SEVENTH AVENUE & WEST 53RD    ,00045810,00001828,00000098,00000366,00000254,00018175,00024316,00000000,00000000,00000000,00000118,00000846,00000400,00000369,00004142,00002146,00000767,00000000,00001561,00000000,00000000,00000000,00000955,00000000,00000178,00000000,                                                                                                    
R114,PARSONS BLVD & HILLSIDE AV    ,00011416,00000785,00000146,00000404,00000005,00009308,00008304,00000000,00000000,00000000,00000010,00000088,00000412,00000001,00000708,00000177,00000078,00000000,00000158,00000000,00000000,00000000,00004030,00000000,00000247,00000000,                                                                                                    
R115,169TH STREET & HILLSIDE AVE   ,00016354,00001172,00000215,00000448,00000009,00008941,00011379,00000000,00000000,00000000,00000017,00000143,00000652,00000000,00000707,00000189,00000158,00000000,00000159,00000000,00000000,00000000,00003823,00000000,00000520,00000000,                                                                                                    
R116,50TH STREET & 7TH AVENUE      ,00066322,00004258,00000309,00000749,00000624,00026221,00033906,00000000,00000000,00000000,00000176,00001290,00000581,00000805,00005774,00003058,00000992,00000000,00001498,00000000,00000000,00000000,00003846,00000000,00000170,00000000,                                                                                                    
R117,242ND STREET & BROADWAY       ,00011822,00000698,00000136,00000249,00000014,00009398,00007986,00000000,00000000,00000000,00000048,00000081,00000343,00000002,00001010,00000275,00000079,00000000,00000070,00000000,00000000,00000000,00001009,00000000,00000204,00000000,                                                                                                    
R118,CANAL STREET                  ,00020887,00004325,00000170,00002691,00000016,00008500,00029471,00000000,00000000,00000000,00000088,00000274,00000466,00000044,00001750,00000618,00000360,00000000,00000368,00000000,00000000,00000000,00001656,00000000,00000154,00000000,                                                                                                    
R119,FORDHAM ROAD & JEROME AVE     ,00016728,00001164,00000290,00000341,00000008,00020195,00008583,00000000,00000000,00000000,00000030,00000054,00000616,00000004,00000944,00000176,00000311,00000000,00000114,00000001,00000000,00000000,00003733,00000002,00000646,00000001,                                                                                                    
R120,MORRISON AVE & WESTCHESTER    ,00011282,00000621,00000170,00000193,00000001,00013567,00005406,00000000,00000000,00000000,00000007,00000069,00000508,00000002,00000476,00000023,00000057,00000000,00000056,00000000,00000000,00000000,00002753,00000000,00000267,00000000,                                                                                                    
R121,QUEENSBORO PLAZA              ,00034938,00001427,00000205,00000464,00000050,00023340,00033960,00000000,00000000,00000000,00000087,00000282,00000672,00000113,00004578,00000927,00000989,00000000,00000745,00000000,00000000,00000000,00005002,00000000,00000325,00000000,                                                                                                    
R122,90TH STREET/ELMHURST AVENUE   ,00032323,00002464,00000240,00000707,00000008,00030024,00019511,00000000,00000000,00000000,00000015,00000128,00001097,00000007,00001093,00000259,00000261,00000000,00000239,00000000,00000000,00000000,00006502,00000000,00000683,00000000,                                                                                                    
R123,FRANKLIN AVE/EASTERN PKWY     ,00025587,00001592,00000352,00000549,00000023,00017010,00029303,00000000,00000000,00000000,00000023,00000220,00000546,00000007,00004394,00000453,00000726,00000000,00000353,00000000,00000000,00000000,00003225,00000000,00001187,00000000,                                                                                                    
R124,KINGSTON AVE/EASTERN PKWY     ,00010089,00000997,00000146,00000281,00000001,00005847,00006059,00000000,00000000,00000000,00000008,00000111,00000353,00000001,00000738,00000211,00000221,00000000,00000110,00000000,00000000,00000000,00001947,00000000,00000086,00000000,                                                                                                    
R125,BROAD STREET & WALL STREET    ,00014749,00000696,00000052,00000142,00000003,00007631,00012045,00000000,00000000,00000000,00000105,00000322,00000081,00000035,00001900,00000512,00000284,00000000,00000312,00000000,00000000,00000000,00001491,00000000,00000076,00000000,                                                                                                    
R126,175TH STREET/FT WASHINGTON    ,00033006,00002555,00000280,00000446,00000009,00015377,00017890,00000000,00000000,00000000,00000029,00000342,00001253,00000009,00001903,00000653,00000530,00000000,00000391,00000000,00000000,00000000,00002413,00000000,00000314,00000000,                                                                                                    
R127,JAY ST-METROTECH              ,00080407,00005016,00000754,00001558,00000074,00036801,00061365,00000000,00000000,00000000,00000215,00001024,00001159,00000128,00008256,00002404,00001486,00000000,00001107,00000000,00000000,00000000,00011300,00000000,00002728,00000000,                                                                                                    
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00009196,00000709,00000104,00000198,00000013,00005889,00006014,00000000,00000000,00000000,00000007,00000074,00000363,00000007,00000443,00000124,00000112,00000000,00000123,00000000,00000000,00000000,00001297,00000000,00000205,00000000,                                                                                                    
R129,BERGEN STREET-SMITH STREET    ,00022734,00001773,00000126,00000316,00000015,00010464,00021634,00000000,00000000,00000000,00000030,00000406,00000248,00000004,00003149,00000976,00000636,00000000,00000375,00000000,00000000,00000000,00004365,00000000,00000167,00000000,                                                                                                    
R130,KINGS HIGHWAY-MCDONALD AVE    ,00006471,00000722,00000049,00000250,00000001,00003228,00004879,00000000,00000000,00000000,00000004,00000087,00000173,00000002,00000209,00000225,00000059,00000000,00000051,00000000,00000000,00000000,00001472,00000000,00000105,00000000,                                                                                                    
R131,23RD STREET-PARK AVE SOUTH    ,00068846,00004275,00000329,00000892,00000184,00026236,00053953,00000000,00000000,00000000,00000871,00001114,00000659,00000239,00005332,00002627,00001335,00000000,00000952,00000000,00000000,00000000,00004961,00000000,00000364,00000000,                                                                                                    
R132,125TH STREET-LEXINGTON AVE    ,00048513,00004122,00000889,00001655,00000241,00040803,00033502,00000000,00000000,00000000,00000190,00000281,00001915,00000514,00004638,00001181,00000642,00000000,00000382,00000000,00000000,00000000,00008915,00000000,00000684,00000000,                                                                                                    
